group_id	review_text	rating	category
B00A0J086C	Axe has continued to increase their line of male skincare and their Axe Shave Gel is not slump . I 've generally been used to using Edge as my shave gel but the Axe works just fine . The scent is a little sweet and foams easily . Nothing to complain about here .	5.0	health_and_personal_care
B00A0J086C	17yr old boy who shaves and has sensitive skin along with normal teenage skin with occasional break outs. he love this stuff says it does not irritate his skin like others , smooth shave , and smells great . He also says it does not make him break out or burn an area that is broken out if he gets it on a pimple .	4.0	health_and_personal_care
B00A0J086C	Like all the other Axe products I 've tried this has a strong fragrance which is quite pleasant . The gel generates quite a bit of lather and results in a good clean shave . I found that I preferred the Shield version to the Chilled .	5.0	health_and_personal_care
B00A0J086C	This is a really great shaving gel . I highly recommend it . It foams perfectly and has a smooth , clean sensation as you shave . Thank you .	5.0	health_and_personal_care
B00A0J086C	I am used to using the .99 cans of shaving gel and now I know what I have been missing . I have used this for the past 30 days . It has left my skin smoother and with fewer irritations or nicks . Either you like Axe products or you don 't , but this is worth checking out .	5.0	health_and_personal_care
B00A0J086C	Hubby likes it for his sensative face and I steal some for my legs . He is very picky but no complaints from him with this version of Axe . He usually uses Edge gel for sensative skin actually says this protects better without the burn .	5.0	health_and_personal_care
B00A0J086C	This product did a great job , it smells good & I like the choice of ingredients . Yes , it 's an interesting choice of ingredients . It smells better & peachier than theNivea For Men Sensitive Shaving Gel , 7-Ounce Canister . I recommend this to anyone with sensitive skin .	5.0	health_and_personal_care
B00A0J086C	This is somewhat comfortable , but I found the smell horrible . I didn 't feel like it really cleaned . Competitors , such as Edge , smell better and you feel like more dirt has been removed.Also , the texture of the gel reminded me of the old creams from decades ago , like Barbisol and Colgate.It 's a fair product , but I would look elsewhere .	3.0	health_and_personal_care
B00A0J086C	I am always looking for shaving gel that works . I like this stuff because it works well . You put it on , wait a second and shave . Smells good too . No real complaints here . Only real complaint is the cost . If it had been lower it would have gotten 5 stars .	4.0	health_and_personal_care
B00A0J086C	It 's cooling and soft on the skin , great for shaving and not getting cut . Feels good well after the shaving is done and has pleasant scent that I 've grown to like a lot . More quality than Gillette shaving cream products , in my opinion .	5.0	health_and_personal_care
B00A0J086C	My grandsons think anything with the Axe label is great and love the smell . They have used many different products and so far love them all .	5.0	health_and_personal_care
B00A0J086C	This Gel compares very well to Gillette Gel which I 've been using for years . I find this Gel softens just a little bit more for a smoother shave . If I can find it at a comparable price to Gillette Gel I would use it . Othewise , I 'd stay with Gillette 's tried and true formula .	4.0	health_and_personal_care
