group_id	review_text	rating	category
9533223510	Great product . The bottle is glass , so they shipped it with a lot of cushion so it would not break .	5.0	health_and_personal_care
9533223510	I grew up with my Mom always using this product on us and then on my children . I just love the way it makes babies smell and it last all day .	5.0	health_and_personal_care
9533223510	He loved it ! Reminded him of how I would splash on him after his bath when he was little . I use it also nice clean smell .	5.0	health_and_personal_care
9533223510	My girlfriend loves this every time I get it for her . Perfect for a small gift or stocking stuffer . Super cheap too !	5.0	health_and_personal_care
9533223510	This was used in my hair as a baby by my grandmother . At 31 I still absolutely love the smell of this . It 's probably one of the best smells in the world .	5.0	health_and_personal_care
9533223510	I just got my bottle today . I love all kinds of floral scents but this has a terrible chemical smell . I will not be a be able to wear this anywhere . I 'm going to try to return it .	1.0	health_and_personal_care
9533223510	I had bought it for my Daughter 21 years ago I found out that amazon had it so I went and order it for my grandson every time someone carry him they tell me he smell so good .	5.0	health_and_personal_care
9533223510	I got this cologne as a baby shower gift . 28 years ago and loved it . My daughter wore this as a baby and got many compliments . I now bought it for my grandchildren . It just brings back good memories . No other babies smell as good as mine .	5.0	health_and_personal_care
9533223510	not much more i can say. very disappointed with scent. the vendor was very helpful and cooperative when I canceled a second order. sorry it didn 't work out .	1.0	health_and_personal_care
9533223510	My mom used this product on me and my siblings when I was a baby . Smells just like the original not a strong alcohol smell . I love it .	5.0	health_and_personal_care
9533223510	I bought this for my baby who was 3 months old , because I was looking for something that will give her a nice fresh scent other than a powdery smell , this does the job but it 's not the scent I wanted . The scent is not bad , but I wanted some more refreshing if that make sense . But over all it 's not bad .	3.0	health_and_personal_care
9533223510	My aunt had this when I was a little girl and I loved it ! I happened to find it by chance and it is exactly as I remembered ! It 's the best evaa ! ; p	5.0	health_and_personal_care
9533223510	Just as I remember growing up — a beautiful fragrance my mom used with me 40 years ago and that I now use for my own kids . Everyone always comments on how great it smells ! : )	5.0	health_and_personal_care
9533223510	I had read so many rave reviews about this product and was expecting a really fresh fragrance . However , it was a bit too acrid for me and dried my skin out a bit . The strong tone seemed like it was more of a male fragrance than anything else .	2.0	health_and_personal_care
9533223510	This tonic or cologne is great for kids . My mom used it on us when we were small . I continued to use it on my kids , I later had trouble finding the product when I wanted to use if on my grand kids . Here it is , I bought 4 bottles and now I am happy .	4.0	health_and_personal_care
9533223510	It 's okay ! It has a very distinctive odor ... I like it after a shower ... I don 't have anymore left .. It use to smell better in the past when I use to buy it in the 80 's .. It seems like they changed the ingredients ..	3.0	health_and_personal_care
