group_id	review_text	rating	category
9681500717	The product its self is great it works wonderful , but getting to its original state is the tricky part not hard but time consuming ! ! It does its job and I got for a great price !	3.0	health_and_personal_care
9681500717	I have been using Moulding Motion 5 for about 2 months . The crystalizing part of the procedure is very inconsistent , some times it crystilize immediately and sometimes takes forever do do it . Now it doesn 't crystalize at all , I need someone to tell me what should I do . I is just about imposiible to contact any one for instructions or help .	1.0	health_and_personal_care
9681500717	great product and easy to use , it only takes 15 min to wear it and do your regular erran and you feel the burn of the exercise .	4.0	health_and_personal_care
9681500717	The product is made for all around heavy person I wan to use it on my belly area but it will not adjust unless I wrap it twice around my body . COmpany should have made one for female a different design possible smaller frame person with stomach . Service of retutning and getting y money back . Excellent . Thank you . Awilda .	2.0	health_and_personal_care
9681500717	This product , burn the skin of my stomach and now I am not able to do nothing because of it . Hate it ! !	1.0	health_and_personal_care
9681500717	What the TV add doesn 't tell you is that you have to boil the pouch and place it in the strap . When you do this it leaves such a red mark and it burns like hell . I used it once and I couldn 't bare the burning pain . DONT WASTE YOUR MONEY ! !	1.0	health_and_personal_care
9681500717	No one has the time to boil this this every use and it did not work eather , it stays crystallized no matter what I do .	1.0	health_and_personal_care
9681500717	It does not work . It will not heat up.What to return for full credit.Please let me know how ?	1.0	health_and_personal_care
9681500717	DO NOT BUY THIS PRODUCT ! ! ! ! EVERYTHING IS A LIE ! SINCE THE COMMERCIAL TO THE CUSTOMER SERVICE PEOPLE . ALL OF THEM ARE LIARS.MOULDING MOTION 5 IT IS A FRAUD ! ! ! ! ! ! ! ! ! ! ! !	1.0	health_and_personal_care
9681500717	The directions of this product are too difficult , I tried to use it but sometime it didn 't work , the liquid inside the plastic didn 't work , it went hard even I put it on hot water	2.0	health_and_personal_care
9681500717	This video was easy to use and understand . I learned alot about my body and am making the best use of my time with my body sculpting . Thank You ! !	5.0	health_and_personal_care
9681500717	This item does not work as advertised.Who has time to boil it after use ? I would not recommed it to anyone .	1.0	health_and_personal_care
9681500717	Would have given no star if possible . Does not work and company will not refund . Selling on tv for $ 149.00 when you can buy on both amazon and ebay for a small fraction of this . Product does not work . Do not waste your money . Estas personas son ladrones .	1.0	health_and_personal_care
9681500717	Wasn 't clear that it needs to be heated up in water , and that 's probably our fault for not being thorough . But it could be pretty inconvenient to use . Service of this vendor is great , tho ' .	3.0	health_and_personal_care
9681500717	This is the worst thing to spend your money on ! I ordered from the company and now they won 't stop calling even after I tell them i hate it and to stop calling . It 's a scam and only lies about what it does .	1.0	health_and_personal_care
9681500717	The motion 5 u think it 's a big big big fraud and oh well . My lady even said that was a big waste of 50 $ . Oh well want my money back . It don 't work .	1.0	health_and_personal_care
9681500717	Idont like so much because I have to boil water and wait until is ready to use it again but moulding motion 5 realy works to lose pounds	3.0	health_and_personal_care
9681500717	THE PRODUCT IS NOT IN WORKING CONDITION . THE LITTLE BUTTON INSIDE THE BAG DOES NOT STIMULATE HEAT IT DOESNT WORK . WOULD LIKE TO SEND IT BACK AND GET NEW ONE , HOW DO I GO ABOUT IT ?	1.0	health_and_personal_care
9681500717	they sent me one size bigggggggg one. when I put in the stove for warm I lost it , was burned	3.0	health_and_personal_care
9681500717	DO NOT BUY THIS PRODUCT - This is a fraud and you can find more info online [ ... ] There is a case in the US DISTRICT COURT - SOUTHERN DISTRICT OF FLORIDA - Case # 14-22018 . Please access the above link	1.0	health_and_personal_care
9681500717	I 'm using the belt and really does work , and is lowered a little weight but you have to exercise to really work I have done very well . Thank you for my belt .	5.0	health_and_personal_care
9681500717	Doesn 't really have instructions on how to use . Should include like a cd on how to use it and what it should do .. idk ?	1.0	health_and_personal_care
9681500717	I 'm very satifide whit all the costumer service an I 'm very happy the way they handle everything and the product looks that is going to work.NOTE : I just want to say , I 'm very sorry for my feedback that I did . Last time . It wasn 't mean to you it was a mistake , so I 'm very sorry ,	5.0	health_and_personal_care
9681500717	This product didn 't function the way it was supposed to . It definitely did not meet my expectations I wouldn 't recommend it it 's a waste of money .	1.0	health_and_personal_care
9681500717	It actually works . Very easy to use and it does make you sweat . But you can only wear it for 30-45 mins and when i first used it , it make my skin really pink . I would recommend it to others .	4.0	health_and_personal_care
9681500717	Don 't throw your money away on this product . It worked for a single use and then never did go back to liquid or heat up .	1.0	health_and_personal_care
9681500717	it really don 't work the much , but it is ok . Moulding motion 5 help you at litter big. it is ok	2.0	health_and_personal_care
9681500717	It is not even close to being the product shown on tv . You have to heat up every time by boiling it that was never mentioned so disappointed	1.0	health_and_personal_care
9681500717	it was a complete failure nothing like the commercial ! ! ! it wasnt as i expected ... it hurted my skin ! ... veryy disappointed ! !	1.0	health_and_personal_care
9681500717	Bought it and only worked for a couple of months , after that it stop functioning properly . If you don 't know how to use this product , then it 'll go bad . Just stay away from this people ! DO NOT RECOMMEND ! ! !	2.0	health_and_personal_care
9681500717	This is a product I will not recommend to anyone ! It is a pain to work with , it goes hard as a rock and does not stay supple enough to wear . I did not see results even though I tried .	1.0	health_and_personal_care
9681500717	pruduct is very effective and easy to use my wife loved it and is pleased with his belt molding motion 5	5.0	health_and_personal_care
9681500717	Its a pain to have to boil it after every use . It is time consuming . I have yet to see results .	2.0	health_and_personal_care
9681500717	It left red marks on my husband and after first use it was hard to make it soft again . It kept getting very hard right away . I do not recommend this product	1.0	health_and_personal_care
9681500717	It is ok , but it burns my stomach . Maybe it all depends on how you use the product . But i would have preferred a better product	2.0	health_and_personal_care
9681500717	Does not work as they say , the liquid from the inside remains the same . It is not the same as advertised on the TV.For this reason I rated it with one star.Sincerely , Xiomara	1.0	health_and_personal_care
9681500717	I hard to active it and is easy to brake I don 't recommend it ... I wish that thing works the way the presume of	1.0	health_and_personal_care
9681500717	This DOES NOT WORK DO NOT BUY this It does not even make me sweat I put on a plastic bag and it made me sweat a lot did some crullups boom I was sweating do not buy this do not be fulled it does not work ! ! ! ! !	1.0	health_and_personal_care
9681500717	MY MOTHET BOUGHT THIS ABOUT 2 WEEKS AGO IT DOESNT WORK IT BURNS UR TUMMY AND U DONT EVEN SWEAT . SHE GOT IT THRU TH E TV ADVERTISEMENT . SHE HAS TRIED CALLING LIKE 20 times to get her money back but they keep hanging up on her once she tells them what she wants	1.0	health_and_personal_care
