group_id	review_text	rating	category
1bdwB6hxMUnSKF8bCsmuZA	Thai tea with sea salt creama - a bit on the milky side but I love it.a bit pricey since drinks with pearls come out to about $ 5there are games to play too but u need to ask the server for them ( and u can only ask if u bought a drink first too ! ) I knock off a star cuz their popcorn is expensive and there 's about 20 pieces max that comes in a 3.5 inch bucket - cue photosskip the snack but one of my faves in Vegas , I 'll be back	3.0	business
1bdwB6hxMUnSKF8bCsmuZA	I came here with some friends at their recommendation and I was not disappointed ! It has a very cute vibe to it with tons of space to hang out . The porch is perfect ! I love that there are board games and video games available to play . I have ordered a taro milk tea and a jasmine milk tea both of which were good . The boba is a good texture and consistency . I also tried the bulgogi fries . The fries were a little crunchy but the sauce and other toppings were so good I didn 't mind . I would definitely recommend and I will be back with more friends !	5.0	business
1bdwB6hxMUnSKF8bCsmuZA	I love this place so much ! ! ! The girls that work here are so nice ! They make sure that my friend and I are enjoying ourselves and helped us , explaining the menu options when I was curious about what they had . ( The girl with the lighter short hair was superrrr nice and very sweet ! ! ! ! ) The tea is super good ! I love the passion fruit tea and will definitely come back just for it alone . The vibe is so nice here too . I will be recommending all my friends to come here ! O :	5.0	business
1bdwB6hxMUnSKF8bCsmuZA	Tea of Joy has a lot of potential . Tried their Jasmine Milk Tea with boba on a recent visit . The tea itself was great , however , the honey boba definitely needed help ( soft , but tasteless ) . There was a new employee working the cash register but he was ultra friendly . Hopefully they can up their boba game !	4.0	business
1bdwB6hxMUnSKF8bCsmuZA	Green Thai Milk Tea ... Get it and thank me later . Drinks come in two sizes , I got the large and opted for honey boba and herbal jelly . My sister and I were definitely conflicted on what drinks to indulge on . The gal working was definitely helpful and went in depth with their top drinks . I 'm usually pretty indecisive to begin with , so it was great to have her help out . My husband got a strawberry and mango slush with boba which he definitely was a fan of . They deff do boba right ! I really wanna try their pana cotta and macaroon selection next time I 'm in town !	5.0	business
1bdwB6hxMUnSKF8bCsmuZA	serves great milk teas and their boba is always in the best shape in very cozy atmosphere.The location is sec in the hotzone , this could mean a good thing for Vegas visitors or can be troublesome for locals.But I think it 's the best milk tea spot growing up in southern cali I had been having these beverages since 1998 .	5.0	business
1bdwB6hxMUnSKF8bCsmuZA	The green Thai tea is amazing as well as the coffee with coconut . Very different ! I like to add chia seeds to my green Thai tea . It 's a pretty young atmosphere here and it 's quite busy in the weekend nights . I love this place for the great variety of boba and coffee drinks they have as well as the late hours .	5.0	business
1bdwB6hxMUnSKF8bCsmuZA	i love this place ! ! my friends and i come here every weekend ! the royal milk tea is my favorite they keep the place clean and the staff always checks on you to see if you 're doing ok. also , the owner is very friendly and welcoming ! they have a selection of video and board games , so it 's a nice place to just chill	5.0	business
1bdwB6hxMUnSKF8bCsmuZA	ラスベガスに 来 てスムージーのお 店 は 何 店 か 行 きましたが 、 ここはフレッシュの 果 物 で 調 理 するので 甘 すぎず 、 さっぱりとした 味 わいでした 。 店 内 もモダン 風 に 仕 上 げており 、 落 ち 着 けるスペースですね ^ _ ^ スタッフの 対 応 は 最 高 です 。 是 非 皆 様 も 立 ち 寄 ってみてはいかがですか 。	5.0	business
1bdwB6hxMUnSKF8bCsmuZA	Durian smoothie-decent but for a huge durian lover , it wasn 't strong enough in terms of flavor.My daughter had the tiramisu . We were hoping for the cute shovel and clay pot container but it was in regular plastic cup . So sad , bring it back . She liked her tiramisu and Thai iced ices with crystal boba .	4.0	business
